Timestamp, Sequence Number, SubPoint Number, Vertix Number, Comment, X(um), Y(um), Intended X(um), Intended Y(um), Scan Velocity (um/s), Laser State, Laser Rep. Rate (Hz), Spot Type, Spot Size (um), Spot Angle (deg), MFC1 (ml/min), MFC2 (ml/min), Cell Pressure (kPa), Z(um), Laser Mode, Laser HV (kV), Laser Energy (mJ), On-Sample Fluence (J.cm⁻²)
2021-06-29 19:33:16.681,1,1,,NIST612,29679,16677,,,,Off,0,Wheel,90.0,0,395.737591911765,7.61328125,9.89748572335026,0,Compex_EGY_NGR,28.420,97.930,6.500
2021-06-29 19:33:17.836,,,,,29679,16677,,,10000,On,6,Wheel,90.0,0,395.39094193712,7.5927734375,9.62484137055839,0,Compex_EGY_NGR,28.420,97.930,6.500
2021-06-29 19:33:17.962,,,,,29679,16677,29679,16677,,On,6,Wheel,90.0,0,395.836634761663,7.58984375,9.674413071066,0,Compex_EGY_NGR,28.420,97.930,6.500
2021-06-29 19:33:46.143,,,,,29679,16677,,,,On,6,Wheel,75.0,0,398.411748859026,7.6123046875,9.66202014593908,0,Compex_EGY_NGR,28.350,97.345,6.511
2021-06-29 19:34:28.864,,,,,29679,16677,,,,On,6,Wheel,75.0,0,396.232806161258,7.5615234375,9.78594939720811,0,Compex_EGY_NGR,28.450,96.603,6.468
2021-06-29 19:34:55.295,2,1,,NIST612,29816,17153,,,,On,6,Wheel,75.0,0,396.08424188641,7.5771484375,9.45134041878173,0,Compex_EGY_NGR,28.466,96.763,6.476
2021-06-29 19:34:56.450,,,,,29816,17153,,,10000,On,6,Wheel,75.0,0,397.124191810345,7.578125,9.674413071066,0,Compex_EGY_NGR,28.466,96.763,6.476
2021-06-29 19:34:56.530,,,,,29816,17153,29816,17153,,On,6,Wheel,75.0,0,397.124191810345,7.5810546875,9.7363776967005,0,Compex_EGY_NGR,28.466,96.763,6.476
2021-06-29 19:35:24.751,,,,,29816,17153,,,,On,6,Wheel,75.0,0,399.798348757606,7.6103515625,9.74877062182742,0,Compex_EGY_NGR,28.346,96.449,6.458
2021-06-29 19:36:07.471,,,,,29816,17153,,,,On,6,Wheel,75.0,0,395.787113336714,7.5751953125,9.89748572335026,0,Compex_EGY_NGR,28.455,97.040,6.493
2021-06-29 19:36:33.905,3,1,,NIST612,31063,17373,,,,On,6,Wheel,75.0,0,396.08424188641,7.5859375,9.79834232233503,0,Compex_EGY_NGR,28.465,96.955,6.487
2021-06-29 19:36:35.081,,,,,31063,17373,,,10000,On,6,Wheel,75.0,0,395.489984787018,7.5546875,9.79834232233503,0,Compex_EGY_NGR,28.465,96.955,6.487
2021-06-29 19:36:35.211,,,,,31063,17373,31063,17373,,On,6,Wheel,75.0,0,395.737591911765,7.5625,9.83552109771576,0,Compex_EGY_NGR,28.455,97.131,6.498
2021-06-29 19:37:03.289,,,,,31063,17373,,,,On,6,Wheel,75.0,0,399.55074163286,7.6171875,9.82312817258884,0,Compex_EGY_NGR,28.510,97.095,6.496
2021-06-29 19:37:46.008,,,,,31063,17373,,,,On,6,Wheel,75.0,0,396.430891861055,7.5849609375,9.90987864847716,0,Compex_EGY_NGR,28.441,97.385,6.512
2021-06-29 19:38:12.527,4,1,,KKE30-1-a1,19750,65395,,,,On,6,Wheel,75.0,0,396.7775418357,7.5732421875,9.7363776967005,0,Compex_EGY_NGR,28.398,97.545,6.522
2021-06-29 19:38:13.683,,,,,19750,65395,,,10000,On,6,Wheel,75.0,0,397.173713235294,7.578125,9.82312817258884,0,Compex_EGY_NGR,28.398,97.545,6.522
2021-06-29 19:38:13.817,,,,,19750,65395,19750,65395,,On,6,Wheel,75.0,0,396.975627535497,7.5791015625,9.87269987309645,0,Compex_EGY_NGR,28.400,97.160,6.500
2021-06-29 19:38:41.818,,,,,19750,65395,,,,On,6,Wheel,75.0,0,399.006005958418,7.59765625,9.56287674492387,0,Compex_EGY_NGR,28.444,97.218,6.502
2021-06-29 19:39:24.538,,,,,19750,65395,,,,On,6,Wheel,75.0,0,394.945249112576,7.57421875,9.97184327411166,0,Compex_EGY_NGR,28.434,97.376,6.512
2021-06-29 19:39:50.813,5,1,,JCt,69258,35760,,,,On,6,Wheel,75.0,0,396.08424188641,7.5888671875,9.76116354695431,0,Compex_EGY_NGR,28.393,97.369,6.511
2021-06-29 19:39:51.969,,,,,69258,35760,,,10000,On,6,Wheel,75.0,0,395.489984787018,7.576171875,9.87269987309645,0,Compex_EGY_NGR,28.393,97.369,6.511
2021-06-29 19:39:52.063,,,,,69258,35760,69258,35760,,On,6,Wheel,75.0,0,395.440463362069,7.5732421875,9.79834232233503,0,Compex_EGY_NGR,28.388,97.175,6.500
2021-06-29 19:40:20.260,,,,,69258,35760,,,,On,6,Wheel,75.0,0,399.105048808316,7.61328125,9.56287674492387,0,Compex_EGY_NGR,28.371,96.558,6.465
2021-06-29 19:41:02.981,,,,,69258,35760,,,,On,6,Wheel,75.0,0,396.480413286004,7.583984375,9.76116354695431,0,Compex_EGY_NGR,28.433,97.289,6.507
2021-06-29 19:41:29.397,6,1,,KKE30-1-a2,20026,65343,,,,On,6,Wheel,75.0,0,395.688070486815,7.5634765625,9.97184327411166,0,Compex_EGY_NGR,28.414,96.664,6.471
2021-06-29 19:41:30.592,,,,,20026,65343,,,10000,On,6,Wheel,75.0,0,396.381370436105,7.587890625,9.94705742385787,0,Compex_EGY_NGR,28.414,96.664,6.471
2021-06-29 19:41:30.662,,,,,20026,65343,20025.703125,65342.546875,,On,6,Wheel,75.0,0,396.282327586207,7.5810546875,9.92227157360406,0,Compex_EGY_NGR,28.414,96.664,6.471
2021-06-29 19:41:58.858,,,,,20026,65343,,,,On,6,Wheel,75.0,0,400.739255831643,7.60546875,9.55048381979695,0,Compex_EGY_NGR,28.376,96.395,6.456
2021-06-29 19:42:41.587,,,,,20026,65343,,,,On,6,Wheel,75.0,0,396.08424188641,7.57421875,9.81073524746195,0,Compex_EGY_NGR,28.428,97.061,6.494
2021-06-29 19:43:07.949,7,1,,KKE30-1-a3,20119,65200,,,,On,6,Wheel,75.0,0,396.331849011156,7.5849609375,10.0833796002538,0,Compex_EGY_NGR,28.586,96.984,6.489
2021-06-29 19:43:09.141,,,,,20119,65200,,,10000,On,6,Wheel,75.0,0,395.440463362069,7.5673828125,9.74877062182742,0,Compex_EGY_NGR,28.586,96.984,6.489
2021-06-29 19:43:09.223,,,,,20119,65200,20119,65200,,On,6,Wheel,75.0,0,395.489984787018,7.5673828125,9.78594939720811,0,Compex_EGY_NGR,28.584,97.043,6.493
2021-06-29 19:43:37.273,,,,,20119,65200,,,,On,6,Wheel,75.0,0,399.55074163286,7.6015625,9.58766259517768,0,Compex_EGY_NGR,28.500,96.980,6.489
2021-06-29 19:44:19.991,,,,,20119,65200,,,,On,6,Wheel,75.0,0,396.579456135903,7.56640625,9.74877062182742,0,Compex_EGY_NGR,28.479,96.824,6.480
2021-06-29 19:44:46.450,8,1,,Blue,123459,91811,,,,On,6,Wheel,75.0,0,396.133763311359,7.5986328125,9.64962722081219,0,Compex_EGY_NGR,28.430,97.001,6.490
2021-06-29 19:44:47.621,,,,,123459,91811,,,10000,On,6,Wheel,75.0,0,397.074670385395,7.5751953125,9.9966291243655,0,Compex_EGY_NGR,28.430,97.001,6.490
2021-06-29 19:44:47.699,,,,,123459,91811,123459,91811,,On,6,Wheel,75.0,0,396.7775418357,7.5791015625,10.0462008248731,0,Compex_EGY_NGR,28.446,96.754,6.476
2021-06-29 19:45:15.789,,,,,123459,91811,,,,On,6,Wheel,75.0,0,399.748827332657,7.6015625,10.05859375,0,Compex_EGY_NGR,28.429,97.333,6.510
2021-06-29 19:45:58.509,,,,,123459,91811,,,,On,6,Wheel,75.0,0,395.093813387424,7.5751953125,9.77355647208122,0,Compex_EGY_NGR,28.424,96.615,6.468
2021-06-29 19:46:24.886,9,1,,KKE30-1-a4,19937,64966,,,,On,6,Wheel,75.0,0,396.282327586207,7.578125,9.87269987309645,0,Compex_EGY_NGR,28.529,97.348,6.511
2021-06-29 19:46:26.043,,,,,19937,64966,,,10000,On,6,Wheel,75.0,0,396.7775418357,7.5859375,9.66202014593908,0,Compex_EGY_NGR,28.529,97.348,6.511
2021-06-29 19:46:26.153,,,,,19937,64966,19937,64966,,On,6,Wheel,75.0,0,396.628977560852,7.5888671875,9.78594939720811,0,Compex_EGY_NGR,28.515,97.308,6.508
2021-06-29 19:46:54.298,,,,,19937,64966,,,,On,6,Wheel,75.0,0,399.649784482759,7.6162109375,10.0338078997462,0,Compex_EGY_NGR,28.414,97.465,6.517
2021-06-29 19:47:37.068,,,,,19937,64966,,,,On,6,Wheel,75.0,0,395.886156186612,7.5859375,9.82312817258884,0,Compex_EGY_NGR,28.545,96.904,6.485
2021-06-29 19:48:03.486,10,1,,KKE30-1-a5,19819,65073,,,,On,6,Wheel,75.0,0,394.846206262677,7.58203125,9.76116354695431,0,Compex_EGY_NGR,28.345,96.976,6.488
2021-06-29 19:48:04.644,,,,,19819,65073,,,10000,On,6,Wheel,75.0,0,395.886156186612,7.5771484375,9.62484137055839,0,Compex_EGY_NGR,28.345,96.976,6.488
2021-06-29 19:48:04.766,,,,,19819,65073,19819,65073,,On,6,Wheel,75.0,0,396.183284736308,7.5751953125,9.68680599619289,0,Compex_EGY_NGR,28.344,97.013,6.491
2021-06-29 19:48:32.827,,,,,19819,65073,,,,On,6,Wheel,75.0,0,399.303134508114,7.6171875,9.83552109771576,0,Compex_EGY_NGR,28.569,96.894,6.484
2021-06-29 19:49:15.557,,,,,19819,65073,,,,On,6,Wheel,75.0,0,396.183284736308,7.5810546875,9.84791402284264,0,Compex_EGY_NGR,28.491,97.348,6.511
2021-06-29 19:49:40.768,11,1,,KKE30-2-a1,22752,63743,,,,On,6,Wheel,75.0,0,396.529934710953,7.5703125,10.0709866751269,0,Compex_EGY_NGR,28.508,96.788,6.478
2021-06-29 19:49:41.949,,,,,22752,63743,,,10000,On,6,Wheel,75.0,0,395.737591911765,7.57421875,9.7363776967005,0,Compex_EGY_NGR,28.508,96.788,6.478
2021-06-29 19:49:42.027,,,,,22752,63743,22752,63743,,On,6,Wheel,75.0,0,395.688070486815,7.564453125,9.82312817258884,0,Compex_EGY_NGR,28.504,96.850,6.482
2021-06-29 19:50:10.150,,,,,22752,63743,,,,On,6,Wheel,75.0,0,398.659355983773,7.609375,9.61244844543148,0,Compex_EGY_NGR,28.533,96.829,6.481
2021-06-29 19:50:52.871,,,,,22752,63743,,,,On,6,Wheel,75.0,0,396.183284736308,7.5703125,9.45134041878173,0,Compex_EGY_NGR,28.470,96.968,6.488
2021-06-29 19:51:19.219,12,1,,JCt,68869,35400,,,,On,6,Wheel,75.0,0,396.827063260649,7.5771484375,9.66202014593908,0,Compex_EGY_NGR,28.474,96.544,6.464
2021-06-29 19:51:20.386,,,,,68869,35400,,,10000,On,6,Wheel,75.0,0,395.836634761663,7.5732421875,9.71159184644669,0,Compex_EGY_NGR,28.474,96.544,6.464
2021-06-29 19:51:20.484,,,,,68869,35400,68869,35400,,On,6,Wheel,75.0,0,395.886156186612,7.572265625,9.674413071066,0,Compex_EGY_NGR,28.500,96.481,6.459
2021-06-29 19:51:48.504,,,,,68869,35400,,,,On,6,Wheel,75.0,0,399.402177358012,7.6044921875,10.0833796002538,0,Compex_EGY_NGR,28.483,96.874,6.484
2021-06-29 19:52:31.298,,,,,68869,35400,,,,On,6,Wheel,75.0,0,395.886156186612,7.58203125,9.81073524746195,0,Compex_EGY_NGR,28.475,97.168,6.499
2021-06-29 19:52:57.760,13,1,,KKE30-2-a2,23020,63668,,,,On,6,Wheel,75.0,0,396.7775418357,7.5751953125,9.77355647208122,0,Compex_EGY_NGR,28.483,97.089,6.496
2021-06-29 19:52:58.942,,,,,23020,63668,,,10000,On,6,Wheel,75.0,0,396.08424188641,7.5693359375,9.62484137055839,0,Compex_EGY_NGR,28.483,97.089,6.496
2021-06-29 19:52:59.068,,,,,23020,63668,23020,63668,,On,6,Wheel,75.0,0,396.381370436105,7.5693359375,9.58766259517768,0,Compex_EGY_NGR,28.468,97.398,6.513
2021-06-29 19:53:27.126,,,,,23020,63668,,,,On,6,Wheel,75.0,0,399.847870182556,7.609375,9.93466449873097,0,Compex_EGY_NGR,28.424,96.841,6.481
2021-06-29 19:54:09.896,,,,,23020,63668,,,,On,6,Wheel,75.0,0,395.539506211967,7.5732421875,9.90987864847716,0,Compex_EGY_NGR,28.475,97.153,6.499
2021-06-29 19:54:35.190,14,1,,KKE30-2-a3,23109,63375,,,,On,6,Wheel,75.0,0,396.133763311359,7.5869140625,9.77355647208122,0,Compex_EGY_NGR,28.468,96.894,6.484
2021-06-29 19:54:36.380,,,,,23109,63375,,,10000,On,6,Wheel,75.0,0,396.331849011156,7.5791015625,9.57526967005076,0,Compex_EGY_NGR,28.468,96.894,6.484
2021-06-29 19:54:36.498,,,,,23109,63375,23109,63375,,On,6,Wheel,75.0,0,396.03472046146,7.58203125,9.60005552030456,0,Compex_EGY_NGR,28.478,96.868,6.483
2021-06-29 19:55:04.566,,,,,23109,63375,,,,On,6,Wheel,75.0,0,400.095477307302,7.6005859375,9.61244844543148,0,Compex_EGY_NGR,28.506,96.931,6.486
2021-06-29 19:55:47.338,,,,,23109,63375,,,,On,6,Wheel,75.0,0,395.737591911765,7.57421875,9.83552109771576,0,Compex_EGY_NGR,28.336,97.315,6.509
2021-06-29 19:56:13.682,15,1,,KKE30-2-a4,22909,63230,,,,On,6,Wheel,75.0,0,396.08424188641,7.587890625,9.9966291243655,0,Compex_EGY_NGR,28.454,96.998,6.490
2021-06-29 19:56:14.850,,,,,22909,63230,,,10000,On,6,Wheel,75.0,0,396.03472046146,7.5703125,9.71159184644669,0,Compex_EGY_NGR,28.454,96.998,6.490
2021-06-29 19:56:14.948,,,,,22909,63230,22909,63230,,On,6,Wheel,75.0,0,395.787113336714,7.578125,9.77355647208122,0,Compex_EGY_NGR,28.474,96.729,6.474
2021-06-29 19:56:43.040,,,,,22909,63230,,,,On,6,Wheel,75.0,0,399.699305907708,7.6083984375,9.77355647208122,0,Compex_EGY_NGR,28.498,96.700,6.472
2021-06-29 19:57:25.810,,,,,22909,63230,,,,On,6,Wheel,75.0,0,396.430891861055,7.5595703125,9.62484137055839,0,Compex_EGY_NGR,28.421,97.173,6.499
2021-06-29 19:57:52.234,16,1,,JCp,72704,47015,,,,On,6,Wheel,75.0,0,395.935677611562,7.578125,9.51330504441626,0,Compex_EGY_NGR,28.461,96.519,6.462
2021-06-29 19:57:53.396,,,,,72704,47015,,,10000,On,6,Wheel,75.0,0,397.272756085193,7.57421875,9.98423619923858,0,Compex_EGY_NGR,28.461,96.519,6.462
2021-06-29 19:57:53.502,,,,,72704,47015,72704,47015,,On,6,Wheel,75.0,0,397.47084178499,7.572265625,9.97184327411166,0,Compex_EGY_NGR,28.478,96.636,6.470
2021-06-29 19:58:21.572,,,,,72704,47015,,,,On,6,Wheel,75.0,0,399.600263057809,7.603515625,9.63723429568529,0,Compex_EGY_NGR,28.431,97.133,6.498
2021-06-29 19:59:04.314,,,,,72704,47015,,,,On,6,Wheel,75.0,0,395.935677611562,7.5888671875,9.71159184644669,0,Compex_EGY_NGR,28.526,96.846,6.482
2021-06-29 19:59:30.784,17,1,,KKE30-2-a5,22743,63348,,,,On,6,Wheel,75.0,0,396.232806161258,7.5830078125,9.57526967005076,0,Compex_EGY_NGR,28.424,96.970,6.488
2021-06-29 19:59:31.951,,,,,22743,63348,,,10000,On,6,Wheel,75.0,0,396.381370436105,7.5771484375,9.62484137055839,0,Compex_EGY_NGR,28.424,96.970,6.488
2021-06-29 19:59:32.081,,,,,22743,63348,22743,63348,,On,6,Wheel,75.0,0,396.381370436105,7.57421875,9.62484137055839,0,Compex_EGY_NGR,28.429,96.786,6.478
2021-06-29 20:00:00.146,,,,,22743,63348,,,,On,6,Wheel,75.0,0,399.402177358012,7.5908203125,9.58766259517768,0,Compex_EGY_NGR,28.390,96.484,6.460
2021-06-29 20:00:42.866,,,,,22743,63348,,,,On,6,Wheel,75.0,0,397.421320360041,7.5810546875,10.1701300761421,0,Compex_EGY_NGR,28.598,96.970,6.488
2021-06-29 20:01:09.238,18,1,,KKE30-3-a1,22034,61373,,,,On,6,Wheel,75.0,0,396.232806161258,7.5791015625,9.7363776967005,0,Compex_EGY_NGR,28.556,96.665,6.471
2021-06-29 20:01:10.418,,,,,22034,61373,,,10000,On,6,Wheel,75.0,0,395.985199036511,7.5732421875,9.69919892131981,0,Compex_EGY_NGR,28.556,96.665,6.471
2021-06-29 20:01:10.512,,,,,22034,61373,22034,61373,,On,6,Wheel,75.0,0,395.688070486815,7.5751953125,9.68680599619289,0,Compex_EGY_NGR,28.549,96.789,6.478
2021-06-29 20:01:38.573,,,,,22034,61373,,,,On,6,Wheel,75.0,0,400.343084432049,7.6005859375,9.51330504441626,0,Compex_EGY_NGR,28.510,96.883,6.484
2021-06-29 20:02:21.346,,,,,22034,61373,,,,On,6,Wheel,75.0,0,395.985199036511,7.552734375,9.81073524746195,0,Compex_EGY_NGR,28.484,96.826,6.480
2021-06-29 20:02:47.872,19,1,,NIST612,22857,20350,,,,On,6,Wheel,75.0,0,395.836634761663,7.5869140625,9.88509279822335,0,Compex_EGY_NGR,28.496,97.284,6.507
2021-06-29 20:02:49.027,,,,,22857,20350,,,10000,On,6,Wheel,75.0,0,396.678498985801,7.576171875,9.72398477157361,0,Compex_EGY_NGR,28.496,97.284,6.507
2021-06-29 20:02:49.105,,,,,22857,20350,22857,20350,,On,6,Wheel,75.0,0,396.628977560852,7.5712890625,9.72398477157361,0,Compex_EGY_NGR,28.496,97.284,6.507
2021-06-29 20:03:17.311,,,,,22857,20350,,,,On,6,Wheel,75.0,0,398.807920258621,7.61328125,9.7363776967005,0,Compex_EGY_NGR,28.534,97.045,6.493
2021-06-29 20:04:00.032,,,,,22857,20350,,,,On,6,Wheel,75.0,0,395.638549061866,7.5673828125,9.42655456852792,0,Compex_EGY_NGR,28.393,96.678,6.472
2021-06-29 20:04:25.324,20,1,,NIST612,23102,19628,,,,On,6,Wheel,75.0,0,395.935677611562,7.5791015625,9.56287674492387,0,Compex_EGY_NGR,28.465,98.251,6.563
2021-06-29 20:04:26.484,,,,,23102,19628,,,10000,On,6,Wheel,75.0,0,396.08424188641,7.5771484375,9.77355647208122,0,Compex_EGY_NGR,28.465,98.251,6.563
2021-06-29 20:04:26.562,,,,,23102,19628,23102,19628,,On,6,Wheel,75.0,0,395.787113336714,7.576171875,9.72398477157361,0,Compex_EGY_NGR,28.419,98.095,6.553
2021-06-29 20:04:54.678,,,,,23102,19628,,,,On,6,Wheel,75.0,0,399.996434457404,7.609375,9.97184327411166,0,Compex_EGY_NGR,28.534,97.239,6.504
2021-06-29 20:05:37.462,,,,,23102,19628,,,,On,6,Wheel,75.0,0,395.985199036511,7.5693359375,9.50091211928934,0,Compex_EGY_NGR,28.500,96.871,6.483
2021-06-29 20:06:03.859,21,1,,Orange,135190,89694,,,,On,6,Wheel,75.0,0,396.183284736308,7.578125,9.66202014593908,0,Compex_EGY_NGR,28.444,97.144,6.498
2021-06-29 20:06:05.052,,,,,135190,89694,,,10000,On,6,Wheel,75.0,0,396.133763311359,7.587890625,9.71159184644669,0,Compex_EGY_NGR,28.444,97.144,6.498
2021-06-29 20:06:05.122,,,,,135190,89694,135190,89694,,On,6,Wheel,75.0,0,396.03472046146,7.5810546875,9.674413071066,0,Compex_EGY_NGR,28.451,97.101,6.497
2021-06-29 20:06:33.038,,,,,135190,89694,,,,On,6,Wheel,75.0,0,399.253613083164,7.6083984375,9.78594939720811,0,Compex_EGY_NGR,28.485,96.848,6.482
2021-06-29 20:07:15.754,,,,,135190,89694,,,,On,6,Wheel,75.0,0,396.03472046146,7.5693359375,9.90987864847716,0,Compex_EGY_NGR,28.481,97.003,6.490
2021-06-29 20:07:41.064,22,1,,KKE30-3-a2,22384,61364,,,,On,6,Wheel,75.0,0,396.827063260649,7.5732421875,9.61244844543148,0,Compex_EGY_NGR,28.486,96.721,6.473
2021-06-29 20:07:42.230,,,,,22384,61364,,,10000,On,6,Wheel,75.0,0,397.47084178499,7.58203125,9.86030694796955,0,Compex_EGY_NGR,28.486,96.721,6.473
2021-06-29 20:07:42.300,,,,,22384,61364,22384,61364,,On,6,Wheel,75.0,0,396.926106110548,7.580078125,9.7363776967005,0,Compex_EGY_NGR,28.473,97.048,6.493
2021-06-29 20:08:10.375,,,,,22384,61364,,,,On,6,Wheel,75.0,0,399.501220207911,7.591796875,9.83552109771576,0,Compex_EGY_NGR,28.385,97.161,6.500
2021-06-29 20:08:53.102,,,,,22384,61364,,,,On,6,Wheel,75.0,0,396.480413286004,7.5712890625,9.72398477157361,0,Compex_EGY_NGR,28.445,96.413,6.457
2021-06-29 20:09:18.459,23,1,,KKE30-3-a3,22441,60898,,,,On,6,Wheel,75.0,0,395.539506211967,7.576171875,10.0338078997462,0,Compex_EGY_NGR,28.483,96.798,6.479
2021-06-29 20:09:19.624,,,,,22441,60898,,,10000,On,6,Wheel,75.0,0,396.381370436105,7.5849609375,9.53809089467006,0,Compex_EGY_NGR,28.483,96.798,6.479
2021-06-29 20:09:19.710,,,,,22441,60898,22441,60898,,On,6,Wheel,75.0,0,396.529934710953,7.58203125,9.48851919416245,0,Compex_EGY_NGR,28.499,96.455,6.459
2021-06-29 20:09:47.787,,,,,22441,60898,,,,On,6,Wheel,75.0,0,399.352655933063,7.609375,9.93466449873097,0,Compex_EGY_NGR,28.546,97.214,6.502
2021-06-29 20:10:30.508,,,,,22441,60898,,,,On,6,Wheel,75.0,0,396.628977560852,7.576171875,9.58766259517768,0,Compex_EGY_NGR,28.310,96.919,6.486
2021-06-29 20:10:56.790,24,1,,MACS-3,11959,38217,,,,On,6,Wheel,75.0,0,396.926106110548,7.583984375,9.83552109771576,0,Compex_EGY_NGR,28.494,97.181,6.500
2021-06-29 20:10:57.953,,,,,11959,38217,,,10000,On,6,Wheel,75.0,0,395.737591911765,7.5888671875,9.60005552030456,0,Compex_EGY_NGR,28.494,97.181,6.500
2021-06-29 20:10:58.024,,,,,11959,38217,11959,38217,,On,6,Wheel,75.0,0,396.08424188641,7.5869140625,9.55048381979695,0,Compex_EGY_NGR,28.493,97.128,6.497
2021-06-29 20:11:26.196,,,,,11959,38217,,,,On,6,Wheel,75.0,0,398.708877408722,7.6083984375,9.68680599619289,0,Compex_EGY_NGR,28.493,96.896,6.484
2021-06-29 20:12:08.923,,,,,11959,38217,,,,On,6,Wheel,75.0,0,396.827063260649,7.580078125,9.78594939720811,0,Compex_EGY_NGR,28.451,96.980,6.489
2021-06-29 20:12:35.212,25,1,,KKE30-3-a4,22098,60896,,,,On,6,Wheel,75.0,0,396.03472046146,7.5869140625,9.58766259517768,0,Compex_EGY_NGR,28.360,97.098,6.496
2021-06-29 20:12:36.368,,,,,22098,60896,,,10000,On,6,Wheel,75.0,0,396.579456135903,7.58203125,9.72398477157361,0,Compex_EGY_NGR,28.360,97.098,6.496
2021-06-29 20:12:36.478,,,,,22098,60896,22098,60896,,On,6,Wheel,75.0,0,396.579456135903,7.5703125,9.63723429568529,0,Compex_EGY_NGR,28.375,96.875,6.484
2021-06-29 20:13:04.647,,,,,22098,60896,,,,On,6,Wheel,75.0,0,399.303134508114,7.609375,9.32741116751271,0,Compex_EGY_NGR,28.466,97.353,6.511
2021-06-29 20:13:47.365,,,,,22098,60896,,,,On,6,Wheel,75.0,0,396.529934710953,7.5712890625,9.77355647208122,0,Compex_EGY_NGR,28.404,97.198,6.501
2021-06-29 20:14:12.736,26,1,,KKE30-3-a5,22236,61059,,,,On,6,Wheel,75.0,0,395.39094193712,7.58203125,9.40176871827411,0,Compex_EGY_NGR,28.440,97.006,6.490
2021-06-29 20:14:13.891,,,,,22236,61059,,,10000,On,6,Wheel,75.0,0,396.926106110548,7.564453125,9.62484137055839,0,Compex_EGY_NGR,28.440,97.006,6.490
2021-06-29 20:14:14.013,,,,,22236,61059,22236,61059,,On,6,Wheel,75.0,0,396.381370436105,7.5654296875,9.7363776967005,0,Compex_EGY_NGR,28.466,96.638,6.470
2021-06-29 20:14:42.087,,,,,22236,61059,,,,On,6,Wheel,75.0,0,399.600263057809,7.5947265625,9.92227157360406,0,Compex_EGY_NGR,28.445,97.116,6.498
2021-06-29 20:15:24.815,,,,,22236,61059,,,,On,6,Wheel,75.0,0,395.489984787018,7.58203125,9.87269987309645,0,Compex_EGY_NGR,28.494,96.496,6.460
2021-06-29 20:15:51.197,27,1,,Blue,122656,91867,,,,On,6,Wheel,75.0,0,396.282327586207,7.580078125,9.77355647208122,0,Compex_EGY_NGR,28.443,97.073,6.495
2021-06-29 20:15:52.361,,,,,122656,91867,,,10000,On,6,Wheel,75.0,0,396.282327586207,7.578125,9.61244844543148,0,Compex_EGY_NGR,28.443,97.073,6.495
2021-06-29 20:15:52.455,,,,,122656,91867,122656,91867,,On,6,Wheel,75.0,0,396.430891861055,7.5791015625,9.60005552030456,0,Compex_EGY_NGR,28.459,96.896,6.484
2021-06-29 20:16:20.576,,,,,122656,91867,,,,On,6,Wheel,75.0,0,400.194520157201,7.6044921875,9.78594939720811,0,Compex_EGY_NGR,28.524,96.794,6.478
2021-06-29 20:17:03.347,,,,,122656,91867,,,,On,6,Wheel,75.0,0,396.282327586207,7.5859375,9.61244844543148,0,Compex_EGY_NGR,28.403,97.094,6.496
2021-06-29 20:17:29.676,28,1,,JCt,66480,37439,,,,On,6,Wheel,75.0,0,395.638549061866,7.57421875,9.77355647208122,0,Compex_EGY_NGR,28.451,96.691,6.472
2021-06-29 20:17:30.844,,,,,66480,37439,,,10000,On,6,Wheel,75.0,0,396.876584685598,7.580078125,9.81073524746195,0,Compex_EGY_NGR,28.451,96.691,6.472
2021-06-29 20:17:30.942,,,,,66480,37439,66480,37439,,On,6,Wheel,75.0,0,396.72802041075,7.5791015625,9.82312817258884,0,Compex_EGY_NGR,28.464,96.798,6.479
2021-06-29 20:17:59.173,,,,,66480,37439,,,,On,6,Wheel,75.0,0,399.303134508114,7.6005859375,9.89748572335026,0,Compex_EGY_NGR,28.473,97.429,6.514
2021-06-29 20:18:41.939,,,,,66480,37439,,,,On,6,Wheel,75.0,0,396.480413286004,7.5732421875,9.69919892131981,0,Compex_EGY_NGR,28.428,97.545,6.522
2021-06-29 20:19:08.236,29,1,,Orange,134872,89607,,,,On,6,Wheel,75.0,0,396.529934710953,7.576171875,9.64962722081219,0,Compex_EGY_NGR,28.435,96.199,6.444
2021-06-29 20:19:09.408,,,,,134872,89607,,,10000,On,6,Wheel,75.0,0,396.876584685598,7.591796875,9.83552109771576,0,Compex_EGY_NGR,28.435,96.199,6.444
2021-06-29 20:19:09.533,,,,,134872,89607,134872,89607,,On,6,Wheel,75.0,0,397.272756085193,7.5859375,9.71159184644669,0,Compex_EGY_NGR,28.449,96.441,6.458
2021-06-29 20:19:37.779,,,,,134872,89607,,,,On,6,Wheel,75.0,0,400.293563007099,7.615234375,9.83552109771576,0,Compex_EGY_NGR,28.456,97.048,6.493
2021-06-29 20:20:20.507,,,,,134872,89607,,,,On,6,Wheel,75.0,0,396.827063260649,7.5693359375,9.62484137055839,0,Compex_EGY_NGR,28.436,97.338,6.510
2021-06-29 20:20:46.820,30,1,,KKE30-4-a1,25156,60088,,,,On,6,Wheel,75.0,0,395.737591911765,7.5849609375,9.62484137055839,0,Compex_EGY_NGR,28.526,96.986,6.489
2021-06-29 20:20:47.995,,,,,25156,60088,,,10000,On,6,Wheel,75.0,0,396.579456135903,7.5712890625,9.68680599619289,0,Compex_EGY_NGR,28.526,96.986,6.489
